date,district,inflow,outflow,net_migration
2025-07-25,Port Blair,1.0,0.0,1.0
2025-07-25,Pune,1.0,0.0,1.0
2025-07-25,Ranchi,1.0,0.0,1.0
2025-07-25,Shimla,2.0,0.0,2.0
2025-07-25,Siliguri,0.0,2.0,-2.0
2025-07-25,Srinagar,1.0,1.0,0.0
2025-07-26,Aizawl,0.0,1.0,-1.0
2025-07-26,Amritsar,0.0,1.0,-1.0
2025-07-26,Bhopal,1.0,0.0,1.0
2025-07-26,Bhubaneswar,1.0,4.0,-3.0
2025-07-26,Cuttack,0.0,1.0,-1.0
2025-07-26,Dehradun,1.0,0.0,1.0
2025-07-26,Faridabad,1.0,1.0,0.0
2025-07-26,Gangtok,0.0,1.0,-1.0
2025-07-26,Gurugram,1.0,1.0,0.0
2025-07-26,Haridwar,1.0,1.0,0.0
2025-07-26,Hyderabad,1.0,2.0,-1.0
2025-07-26,Indore,0.0,1.0,-1.0
2025-07-26,Jaipur,0.0,1.0,-1.0
2025-07-26,Jamshedpur,1.0,0.0,1.0
2025-07-26,Jodhpur,1.0,0.0,1.0
2025-07-26,Kanpur,1.0,1.0,0.0
2025-07-26,Leh,1.0,0.0,1.0
2025-07-26,Meerut,1.0,0.0,1.0
2025-07-26,Mumbai,1.0,0.0,1.0
2025-07-26,Panaji,1.0,0.0,1.0
2025-07-26,Port Blair,2.0,1.0,1.0
2025-07-26,Raipur,2.0,0.0,2.0
2025-07-26,Shillong,1.0,0.0,1.0
2025-07-26,Shimla,1.0,1.0,0.0
2025-07-26,Siliguri,0.0,2.0,-2.0
2025-07-26,Srinagar,2.0,2.0,0.0
2025-07-26,Surat,1.0,0.0,1.0
2025-07-26,Vijayawada,0.0,1.0,-1.0
2025-07-27,Aizawl,1.0,0.0,1.0
2025-07-27,Bengaluru,1.0,0.0,1.0
2025-07-27,Coimbatore,0.0,1.0,-1.0
2025-07-27,Cuttack,0.0,1.0,-1.0
2025-07-27,Guwahati,0.0,1.0,-1.0
2025-07-27,Haridwar,1.0,1.0,0.0
2025-07-27,Jaipur,1.0,0.0,1.0
2025-07-27,Jodhpur,1.0,1.0,0.0
2025-07-27,Kavaratti,1.0,0.0,1.0
2025-07-27,Kohima,0.0,1.0,-1.0
2025-07-27,Nagpur,0.0,1.0,-1.0
2025-07-27,Siliguri,2.0,0.0,2.0
2025-07-27,Warangal,0.0,1.0,-1.0
2025-07-28,Agartala,2.0,0.0,2.0
2025-07-28,Aizawl,1.0,1.0,0.0
2025-07-28,Bhopal,1.0,0.0,1.0
2025-07-28,Bhubaneswar,1.0,0.0,1.0
2025-07-28,Chennai,0.0,2.0,-2.0
2025-07-28,Coimbatore,0.0,1.0,-1.0
2025-07-28,Cuttack,1.0,0.0,1.0
2025-07-28,Faridabad,0.0,2.0,-2.0
2025-07-28,Gangtok,1.0,2.0,-1.0
2025-07-28,Gaya,1.0,1.0,0.0
2025-07-28,Haridwar,2.0,0.0,2.0
2025-07-28,Itanagar,0.0,1.0,-1.0
2025-07-28,Jodhpur,0.0,1.0,-1.0
2025-07-28,Kavaratti,0.0,1.0,-1.0
2025-07-28,Lucknow,2.0,0.0,2.0
2025-07-28,Meerut,0.0,2.0,-2.0
2025-07-28,Port Blair,1.0,0.0,1.0
2025-07-28,Ranchi,1.0,0.0,1.0
2025-07-28,Shimla,0.0,1.0,-1.0
2025-07-28,Siliguri,1.0,0.0,1.0
2025-07-28,Vijayawada,1.0,0.0,1.0
2025-07-28,Warangal,0.0,1.0,-1.0
2025-07-29,Agartala,1.0,1.0,0.0
2025-07-29,Amritsar,1.0,1.0,0.0
2025-07-29,Bengaluru,2.0,1.0,1.0
2025-07-29,Bhopal,2.0,0.0,2.0
2025-07-29,Coimbatore,0.0,1.0,-1.0
2025-07-29,Dehradun,1.0,1.0,0.0
2025-07-29,Faridabad,1.0,1.0,0.0
2025-07-29,Gangtok,0.0,1.0,-1.0
2025-07-29,Gurugram,1.0,1.0,0.0
2025-07-29,Jammu,0.0,1.0,-1.0
2025-07-29,Jamshedpur,0.0,1.0,-1.0
2025-07-29,Jodhpur,0.0,2.0,-2.0
2025-07-29,Kanpur,0.0,1.0,-1.0
2025-07-29,Kavaratti,1.0,0.0,1.0
2025-07-29,Kohima,1.0,0.0,1.0
2025-07-29,Mumbai,1.0,1.0,0.0
2025-07-29,Nagpur,1.0,0.0,1.0
2025-07-29,Panaji,1.0,1.0,0.0
2025-07-29,Pune,0.0,1.0,-1.0
2025-07-29,Raipur,2.0,1.0,1.0
2025-07-29,Shillong,0.0,1.0,-1.0
2025-07-29,Shimla,0.0,2.0,-2.0
2025-07-29,Siliguri,0.0,2.0,-2.0
2025-07-29,Srinagar,0.0,1.0,-1.0
2025-07-29,Thiruvananthapuram,1.0,0.0,1.0
2025-07-29,Varanasi,1.0,0.0,1.0
2025-07-29,Vijayawada,2.0,0.0,2.0
2025-07-29,Visakhapatnam,1.0,0.0,1.0
2025-07-29,Warangal,2.0,0.0,2.0
2025-07-30,Ahmedabad,1.0,1.0,0.0
2025-07-30,Chandigarh,2.0,0.0,2.0
2025-07-30,Chennai,1.0,0.0,1.0
2025-07-30,Coimbatore,2.0,0.0,2.0
2025-07-30,Cuttack,0.0,1.0,-1.0
2025-07-30,Gaya,1.0,0.0,1.0
2025-07-30,Guwahati,0.0,1.0,-1.0
2025-07-30,Haridwar,1.0,0.0,1.0
2025-07-30,Jaipur,1.0,0.0,1.0
2025-07-30,Jammu,0.0,1.0,-1.0
2025-07-30,Kanpur,0.0,1.0,-1.0
2025-07-30,Kavaratti,1.0,0.0,1.0
2025-07-30,Lucknow,0.0,1.0,-1.0
2025-07-30,Port Blair,0.0,1.0,-1.0
2025-07-30,Shillong,1.0,1.0,0.0
2025-07-30,Shimla,0.0,1.0,-1.0
2025-07-30,Siliguri,1.0,1.0,0.0
2025-07-30,Srinagar,0.0,1.0,-1.0
2025-07-30,Surat,0.0,1.0,-1.0
2025-07-30,Varanasi,1.0,0.0,1.0
2025-07-30,Visakhapatnam,0.0,1.0,-1.0
2025-07-31,Ahmedabad,1.0,3.0,-2.0
2025-07-31,Aizawl,0.0,1.0,-1.0
2025-07-31,Bengaluru,1.0,2.0,-1.0
2025-07-31,Bhopal,1.0,0.0,1.0
2025-07-31,Chandigarh,0.0,1.0,-1.0
2025-07-31,Coimbatore,1.0,1.0,0.0
2025-07-31,Dehradun,0.0,1.0,-1.0
2025-07-31,Gaya,1.0,0.0,1.0
2025-07-31,Gurugram,2.0,0.0,2.0
2025-07-31,Hyderabad,0.0,1.0,-1.0
2025-07-31,Jaipur,1.0,0.0,1.0
2025-07-31,Jammu,1.0,1.0,0.0
2025-07-31,Kanpur,1.0,1.0,0.0
2025-07-31,Kochi,1.0,0.0,1.0
2025-07-31,Kolkata,1.0,0.0,1.0
2025-07-31,Leh,1.0,0.0,1.0
2025-07-31,Lucknow,1.0,0.0,1.0
2025-07-31,Meerut,1.0,1.0,0.0
2025-07-31,Mumbai,0.0,1.0,-1.0
2025-07-31,Nagpur,0.0,2.0,-2.0
2025-07-31,Patna,1.0,0.0,1.0
2025-07-31,Port Blair,0.0,1.0,-1.0
2025-07-31,Shimla,1.0,0.0,1.0
2025-07-31,Siliguri,0.0,1.0,-1.0
2025-07-31,Srinagar,1.0,0.0,1.0
2025-07-31,Varanasi,1.0,0.0,1.0
2025-07-31,Warangal,0.0,1.0,-1.0
2025-08-01,Agartala,2.0,1.0,1.0
2025-08-01,Ahmedabad,0.0,1.0,-1.0
2025-08-01,Bengaluru,1.0,0.0,1.0
2025-08-01,Bhopal,0.0,1.0,-1.0
2025-08-01,Chennai,1.0,0.0,1.0
2025-08-01,Coimbatore,0.0,1.0,-1.0
2025-08-01,Cuttack,0.0,1.0,-1.0
2025-08-01,Dehradun,1.0,1.0,0.0
2025-08-01,Faridabad,1.0,0.0,1.0
2025-08-01,Gaya,2.0,0.0,2.0
2025-08-01,Gurugram,0.0,1.0,-1.0
2025-08-01,Imphal,1.0,0.0,1.0
2025-08-01,Itanagar,1.0,0.0,1.0
2025-08-01,Jaipur,1.0,0.0,1.0
2025-08-01,Jammu,1.0,0.0,1.0
2025-08-01,Kanpur,1.0,1.0,0.0
2025-08-01,Kochi,0.0,1.0,-1.0
2025-08-01,Kohima,0.0,1.0,-1.0
2025-08-01,Leh,1.0,0.0,1.0
2025-08-01,Mumbai,0.0,1.0,-1.0
2025-08-01,Nagpur,1.0,0.0,1.0
2025-08-01,Panaji,0.0,1.0,-1.0
2025-08-01,Port Blair,0.0,1.0,-1.0
2025-08-01,Pune,0.0,2.0,-2.0
2025-08-01,Raipur,0.0,1.0,-1.0
2025-08-01,Shillong,1.0,0.0,1.0
2025-08-01,Shimla,0.0,1.0,-1.0
2025-08-01,Srinagar,1.0,1.0,0.0
2025-08-01,Surat,1.0,0.0,1.0
2025-08-01,Vijayawada,1.0,0.0,1.0
2025-08-01,Visakhapatnam,0.0,1.0,-1.0
2025-08-02,Agartala,1.0,1.0,0.0
2025-08-02,Amritsar,0.0,1.0,-1.0
2025-08-02,Bhopal,0.0,1.0,-1.0
2025-08-02,Cuttack,1.0,0.0,1.0
2025-08-02,Dehradun,0.0,1.0,-1.0
2025-08-02,Faridabad,1.0,1.0,0.0
2025-08-02,Gangtok,1.0,1.0,0.0
2025-08-02,Imphal,1.0,0.0,1.0
2025-08-02,Jammu,1.0,0.0,1.0
2025-08-02,Jodhpur,0.0,1.0,-1.0
2025-08-02,Kochi,0.0,1.0,-1.0
2025-08-02,Kohima,1.0,0.0,1.0
2025-08-02,Kolkata,0.0,1.0,-1.0
2025-08-02,Lucknow,0.0,1.0,-1.0
2025-08-02,Nagpur,0.0,1.0,-1.0
2025-08-02,Port Blair,1.0,0.0,1.0
2025-08-02,Pune,0.0,1.0,-1.0
2025-08-02,Raipur,0.0,1.0,-1.0
2025-08-02,Siliguri,4.0,2.0,2.0
2025-08-02,Surat,1.0,2.0,-1.0
2025-08-02,Thiruvananthapuram,2.0,0.0,2.0
2025-08-02,Varanasi,1.0,0.0,1.0
2025-08-02,Vijayawada,1.0,0.0,1.0
2025-08-03,Agartala,0.0,1.0,-1.0
2025-08-03,Amritsar,1.0,0.0,1.0
2025-08-03,Bhopal,1.0,1.0,0.0
2025-08-03,Chennai,0.0,1.0,-1.0
2025-08-03,Coimbatore,1.0,0.0,1.0
2025-08-03,Faridabad,1.0,1.0,0.0
2025-08-03,Indore,0.0,1.0,-1.0
2025-08-03,Itanagar,0.0,1.0,-1.0
2025-08-03,Jammu,1.0,0.0,1.0
2025-08-03,Jamshedpur,0.0,1.0,-1.0
2025-08-03,Jodhpur,2.0,0.0,2.0
2025-08-03,Kanpur,0.0,1.0,-1.0
2025-08-03,Kavaratti,0.0,1.0,-1.0
2025-08-03,Kohima,0.0,1.0,-1.0
2025-08-03,Mumbai,1.0,0.0,1.0
2025-08-03,Raipur,1.0,0.0,1.0
2025-08-03,Shillong,0.0,1.0,-1.0
2025-08-03,Siliguri,0.0,1.0,-1.0
2025-08-03,Surat,0.0,1.0,-1.0
2025-08-03,Vijayawada,1.0,0.0,1.0
2025-08-03,Visakhapatnam,1.0,0.0,1.0
2025-08-03,Warangal,2.0,0.0,2.0
2025-08-04,Bengaluru,0.0,1.0,-1.0
2025-08-04,Chandigarh,1.0,0.0,1.0
2025-08-04,Chennai,1.0,0.0,1.0
2025-08-04,Coimbatore,1.0,1.0,0.0
2025-08-04,Gurugram,1.0,0.0,1.0
2025-08-04,Itanagar,0.0,1.0,-1.0
2025-08-04,Jodhpur,0.0,1.0,-1.0
2025-08-04,Kanpur,0.0,1.0,-1.0
2025-08-04,Kohima,2.0,0.0,2.0
2025-08-04,Kolkata,1.0,0.0,1.0
2025-08-04,Leh,1.0,1.0,0.0
2025-08-04,Ludhiana,1.0,0.0,1.0
2025-08-04,Mumbai,0.0,4.0,-4.0
2025-08-04,Mysuru,0.0,1.0,-1.0
2025-08-04,Nagpur,1.0,0.0,1.0
2025-08-04,Panaji,0.0,1.0,-1.0
2025-08-04,Raipur,1.0,1.0,0.0
2025-08-04,Shillong,1.0,1.0,0.0
2025-08-04,Srinagar,2.0,0.0,2.0
2025-08-04,Varanasi,0.0,1.0,-1.0
2025-08-04,Visakhapatnam,1.0,0.0,1.0
2025-08-05,Agartala,0.0,1.0,-1.0
2025-08-05,Bengaluru,1.0,0.0,1.0
2025-08-05,Bhopal,1.0,0.0,1.0
2025-08-05,Chennai,1.0,0.0,1.0
2025-08-05,Cuttack,2.0,0.0,2.0
2025-08-05,Dehradun,0.0,1.0,-1.0
2025-08-05,Faridabad,0.0,2.0,-2.0
2025-08-05,Gaya,0.0,1.0,-1.0
2025-08-05,Haridwar,0.0,1.0,-1.0
2025-08-05,Jaipur,0.0,1.0,-1.0
2025-08-05,Jammu,1.0,0.0,1.0
2025-08-05,Kavaratti,1.0,0.0,1.0
2025-08-05,Kochi,1.0,0.0,1.0
2025-08-05,Kohima,1.0,0.0,1.0
2025-08-05,Leh,0.0,1.0,-1.0
2025-08-05,Lucknow,1.0,1.0,0.0
2025-08-05,Meerut,0.0,1.0,-1.0
2025-08-05,Ranchi,1.0,0.0,1.0
2025-08-05,Srinagar,0.0,1.0,-1.0
2025-08-05,Surat,1.0,1.0,0.0
2025-08-05,Thiruvananthapuram,1.0,0.0,1.0
2025-08-05,Vijayawada,0.0,1.0,-1.0
2025-08-06,Bengaluru,0.0,1.0,-1.0
2025-08-06,Bhopal,0.0,1.0,-1.0
2025-08-06,Dehradun,0.0,1.0,-1.0
2025-08-06,Gangtok,0.0,1.0,-1.0
2025-08-06,Gaya,1.0,0.0,1.0
2025-08-06,Gurugram,0.0,1.0,-1.0
2025-08-06,Imphal,0.0,1.0,-1.0
2025-08-06,Indore,0.0,1.0,-1.0
2025-08-06,Jammu,1.0,0.0,1.0
2025-08-06,Kanpur,1.0,1.0,0.0
2025-08-06,Kavaratti,0.0,2.0,-2.0
2025-08-06,Kohima,1.0,0.0,1.0
2025-08-06,Nagpur,2.0,0.0,2.0
2025-08-06,Patna,1.0,0.0,1.0
2025-08-06,Port Blair,0.0,1.0,-1.0
2025-08-06,Pune,1.0,0.0,1.0
2025-08-06,Srinagar,3.0,0.0,3.0
2025-08-06,Visakhapatnam,1.0,1.0,0.0
2025-08-07,Ahmedabad,1.0,0.0,1.0
2025-08-07,Amritsar,1.0,0.0,1.0
2025-08-07,Bengaluru,1.0,2.0,-1.0
2025-08-07,Bhopal,1.0,0.0,1.0
2025-08-07,Bhubaneswar,1.0,0.0,1.0
2025-08-07,Coimbatore,1.0,0.0,1.0
2025-08-07,Dehradun,0.0,1.0,-1.0
2025-08-07,Faridabad,1.0,1.0,0.0
2025-08-07,Gaya,1.0,1.0,0.0
2025-08-07,Haridwar,1.0,0.0,1.0
2025-08-07,Imphal,1.0,1.0,0.0
2025-08-07,Indore,0.0,1.0,-1.0
2025-08-07,Jaipur,0.0,1.0,-1.0
2025-08-07,Jammu,1.0,0.0,1.0
2025-08-07,Jodhpur,1.0,1.0,0.0
2025-08-07,Kanpur,1.0,0.0,1.0
2025-08-07,Kavaratti,1.0,0.0,1.0
2025-08-07,Kohima,0.0,1.0,-1.0
2025-08-07,Panaji,0.0,1.0,-1.0
2025-08-07,Port Blair,1.0,0.0,1.0
2025-08-07,Pune,1.0,0.0,1.0
2025-08-07,Raipur,0.0,1.0,-1.0
2025-08-07,Ranchi,1.0,0.0,1.0
2025-08-07,Shillong,0.0,1.0,-1.0
2025-08-07,Shimla,1.0,0.0,1.0
2025-08-07,Siliguri,0.0,2.0,-2.0
2025-08-07,Srinagar,0.0,2.0,-2.0
2025-08-07,Vijayawada,0.0,1.0,-1.0
2025-08-08,Bengaluru,0.0,1.0,-1.0
2025-08-08,Bhopal,0.0,1.0,-1.0
2025-08-08,Bhubaneswar,0.0,1.0,-1.0
2025-08-08,Chandigarh,1.0,0.0,1.0
2025-08-08,Chennai,0.0,1.0,-1.0
2025-08-08,Coimbatore,0.0,1.0,-1.0
2025-08-08,Dehradun,2.0,0.0,2.0
2025-08-08,Gangtok,1.0,0.0,1.0
2025-08-08,Gaya,1.0,1.0,0.0
2025-08-08,Gurugram,1.0,0.0,1.0
2025-08-08,Guwahati,0.0,1.0,-1.0
2025-08-08,Haridwar,0.0,1.0,-1.0
2025-08-08,Hyderabad,1.0,0.0,1.0
2025-08-08,Indore,1.0,2.0,-1.0
2025-08-08,Itanagar,0.0,1.0,-1.0
2025-08-08,Jodhpur,1.0,0.0,1.0
2025-08-08,Kanpur,0.0,1.0,-1.0
2025-08-08,Kohima,0.0,1.0,-1.0
2025-08-08,Meerut,1.0,0.0,1.0
2025-08-08,Mumbai,0.0,1.0,-1.0
2025-08-08,Mysuru,1.0,0.0,1.0
2025-08-08,Panaji,1.0,0.0,1.0
2025-08-08,Ranchi,1.0,0.0,1.0
2025-08-08,Shillong,0.0,1.0,-1.0
2025-08-08,Vijayawada,1.0,0.0,1.0
2025-08-08,Visakhapatnam,1.0,1.0,0.0
2025-08-08,Warangal,1.0,0.0,1.0
2025-08-09,Ahmedabad,1.0,1.0,0.0
2025-08-09,Aizawl,0.0,2.0,-2.0
2025-08-09,Bhopal,1.0,1.0,0.0
2025-08-09,Bhubaneswar,1.0,0.0,1.0
2025-08-09,Chandigarh,3.0,1.0,2.0
2025-08-09,Chennai,1.0,0.0,1.0
2025-08-09,Cuttack,0.0,1.0,-1.0
2025-08-09,Dehradun,1.0,2.0,-1.0
2025-08-09,Gangtok,2.0,1.0,1.0
2025-08-09,Gaya,1.0,1.0,0.0
2025-08-09,Gurugram,1.0,0.0,1.0
2025-08-09,Hyderabad,0.0,1.0,-1.0
2025-08-09,Itanagar,0.0,1.0,-1.0
2025-08-09,Jaipur,0.0,2.0,-2.0
2025-08-09,Kanpur,1.0,0.0,1.0
2025-08-09,Kavaratti,1.0,0.0,1.0
2025-08-09,Kochi,1.0,0.0,1.0
2025-08-09,Kolkata,0.0,1.0,-1.0
2025-08-09,Leh,1.0,0.0,1.0
2025-08-09,Lucknow,1.0,0.0,1.0
2025-08-09,Ludhiana,0.0,1.0,-1.0
2025-08-09,Meerut,0.0,1.0,-1.0
2025-08-09,Nagpur,1.0,2.0,-1.0
2025-08-09,Patna,1.0,1.0,0.0
2025-08-09,Shillong,0.0,1.0,-1.0
2025-08-09,Shimla,1.0,0.0,1.0
2025-08-09,Srinagar,1.0,0.0,1.0
2025-08-09,Surat,1.0,0.0,1.0
2025-08-09,Visakhapatnam,0.0,1.0,-1.0
2025-08-09,Warangal,1.0,1.0,0.0
2025-08-10,Ahmedabad,1.0,1.0,0.0
2025-08-10,Aizawl,0.0,2.0,-2.0
2025-08-10,Bengaluru,0.0,2.0,-2.0
2025-08-10,Chandigarh,1.0,0.0,1.0
2025-08-10,Coimbatore,0.0,2.0,-2.0
2025-08-10,Cuttack,3.0,0.0,3.0
2025-08-10,Faridabad,0.0,1.0,-1.0
2025-08-10,Gaya,0.0,1.0,-1.0
2025-08-10,Haridwar,1.0,1.0,0.0
2025-08-10,Hyderabad,1.0,1.0,0.0
2025-08-10,Imphal,1.0,0.0,1.0
2025-08-10,Itanagar,1.0,0.0,1.0
2025-08-10,Jammu,1.0,0.0,1.0
2025-08-10,Jamshedpur,1.0,0.0,1.0
2025-08-10,Kanpur,1.0,0.0,1.0
2025-08-10,Kohima,0.0,1.0,-1.0
2025-08-10,Ludhiana,2.0,0.0,2.0
2025-08-10,Mumbai,0.0,1.0,-1.0
2025-08-10,Nagpur,0.0,1.0,-1.0
2025-08-10,Panaji,1.0,0.0,1.0
2025-08-10,Port Blair,0.0,1.0,-1.0
2025-08-10,Raipur,1.0,0.0,1.0
2025-08-10,Shimla,0.0,1.0,-1.0
2025-08-10,Srinagar,2.0,0.0,2.0
2025-08-10,Visakhapatnam,0.0,1.0,-1.0
2025-08-10,Warangal,0.0,1.0,-1.0
2025-08-11,Aizawl,1.0,0.0,1.0
2025-08-11,Bengaluru,0.0,1.0,-1.0
2025-08-11,Coimbatore,2.0,0.0,2.0
2025-08-11,Dehradun,0.0,2.0,-2.0
2025-08-11,Faridabad,1.0,0.0,1.0
2025-08-11,Gangtok,0.0,1.0,-1.0
2025-08-11,Imphal,1.0,0.0,1.0
2025-08-11,Itanagar,1.0,1.0,0.0
2025-08-11,Jammu,1.0,0.0,1.0
2025-08-11,Jamshedpur,1.0,0.0,1.0
2025-08-11,Jodhpur,0.0,1.0,-1.0
2025-08-11,Kanpur,1.0,0.0,1.0
2025-08-11,Kochi,2.0,2.0,0.0
2025-08-11,Leh,0.0,1.0,-1.0
2025-08-11,Mumbai,0.0,1.0,-1.0
2025-08-11,Mysuru,0.0,1.0,-1.0
2025-08-11,Shimla,1.0,2.0,-1.0
2025-08-11,Varanasi,1.0,1.0,0.0
2025-08-11,Vijayawada,1.0,0.0,1.0
2025-08-12,Ahmedabad,0.0,1.0,-1.0
2025-08-12,Aizawl,2.0,2.0,0.0
2025-08-12,Bengaluru,0.0,2.0,-2.0
2025-08-12,Coimbatore,0.0,1.0,-1.0
2025-08-12,Cuttack,0.0,1.0,-1.0
2025-08-12,Dehradun,1.0,1.0,0.0
2025-08-12,Gangtok,1.0,0.0,1.0
2025-08-12,Hyderabad,1.0,1.0,0.0
2025-08-12,Imphal,0.0,1.0,-1.0
2025-08-12,Itanagar,1.0,0.0,1.0
2025-08-12,Jaipur,2.0,0.0,2.0
2025-08-12,Jammu,1.0,0.0,1.0
2025-08-12,Jamshedpur,1.0,0.0,1.0
2025-08-12,Jodhpur,1.0,0.0,1.0
2025-08-12,Kohima,2.0,0.0,2.0
2025-08-12,Kolkata,0.0,1.0,-1.0
2025-08-12,Lucknow,1.0,2.0,-1.0
2025-08-12,Meerut,0.0,1.0,-1.0
2025-08-12,Mumbai,0.0,2.0,-2.0
2025-08-12,Nagpur,2.0,0.0,2.0
2025-08-12,Patna,1.0,0.0,1.0
2025-08-12,Raipur,0.0,1.0,-1.0
2025-08-12,Shillong,0.0,1.0,-1.0
2025-08-12,Shimla,1.0,1.0,0.0
2025-08-12,Siliguri,1.0,0.0,1.0
2025-08-12,Surat,1.0,0.0,1.0
2025-08-12,Thiruvananthapuram,0.0,1.0,-1.0
2025-08-12,Vijayawada,1.0,0.0,1.0
2025-08-12,Warangal,1.0,2.0,-1.0
2025-08-13,Bengaluru,1.0,0.0,1.0
2025-08-13,Coimbatore,0.0,1.0,-1.0
2025-08-13,Faridabad,0.0,1.0,-1.0
2025-08-13,Kavaratti,1.0,0.0,1.0
2025-08-13,Leh,0.0,1.0,-1.0
2025-08-13,Lucknow,1.0,0.0,1.0
2025-08-13,Pune,1.0,0.0,1.0
2025-08-13,Shimla,0.0,2.0,-2.0
2025-08-13,Varanasi,1.0,0.0,1.0
2025-08-14,Agartala,0.0,1.0,-1.0
2025-08-14,Ahmedabad,1.0,0.0,1.0
2025-08-14,Bhopal,1.0,0.0,1.0
2025-08-14,Chennai,0.0,2.0,-2.0
2025-08-14,Coimbatore,0.0,1.0,-1.0
2025-08-14,Cuttack,1.0,1.0,0.0
2025-08-14,Dehradun,2.0,0.0,2.0
2025-08-14,Faridabad,0.0,1.0,-1.0
2025-08-14,Gangtok,0.0,1.0,-1.0
2025-08-14,Hyderabad,3.0,0.0,3.0
2025-08-14,Kanpur,0.0,1.0,-1.0
2025-08-14,Kavaratti,0.0,2.0,-2.0
2025-08-14,Kohima,0.0,1.0,-1.0
2025-08-14,Leh,1.0,0.0,1.0
2025-08-14,Meerut,1.0,1.0,0.0
2025-08-14,Mysuru,1.0,0.0,1.0
2025-08-14,Panaji,0.0,1.0,-1.0
2025-08-14,Pune,1.0,0.0,1.0
2025-08-14,Ranchi,0.0,1.0,-1.0
2025-08-14,Shillong,1.0,0.0,1.0
2025-08-14,Siliguri,1.0,0.0,1.0
2025-08-14,Thiruvananthapuram,1.0,0.0,1.0
2025-08-14,Vijayawada,1.0,2.0,-1.0
2025-08-14,Visakhapatnam,0.0,1.0,-1.0
2025-08-14,Warangal,1.0,0.0,1.0
2025-08-15,Agartala,1.0,0.0,1.0
2025-08-15,Ahmedabad,0.0,1.0,-1.0
2025-08-15,Amritsar,0.0,1.0,-1.0
2025-08-15,Bengaluru,2.0,0.0,2.0
2025-08-15,Bhopal,1.0,0.0,1.0
2025-08-15,Chandigarh,0.0,1.0,-1.0
2025-08-15,Chennai,0.0,1.0,-1.0
2025-08-15,Coimbatore,0.0,2.0,-2.0
2025-08-15,Dehradun,0.0,1.0,-1.0
2025-08-15,Faridabad,1.0,0.0,1.0
2025-08-15,Gangtok,1.0,2.0,-1.0
2025-08-15,Gaya,0.0,1.0,-1.0
2025-08-15,Guwahati,0.0,1.0,-1.0
2025-08-15,Hyderabad,2.0,0.0,2.0
2025-08-15,Indore,1.0,0.0,1.0
2025-08-15,Jammu,3.0,1.0,2.0
2025-08-15,Jamshedpur,1.0,0.0,1.0
2025-08-15,Jodhpur,1.0,0.0,1.0
2025-08-15,Kochi,1.0,0.0,1.0
2025-08-15,Kolkata,0.0,1.0,-1.0
2025-08-15,Lucknow,0.0,1.0,-1.0
2025-08-15,Ludhiana,1.0,0.0,1.0
2025-08-15,Panaji,0.0,1.0,-1.0
2025-08-15,Patna,1.0,0.0,1.0
2025-08-15,Pune,1.0,1.0,0.0
2025-08-15,Raipur,1.0,0.0,1.0
2025-08-15,Shillong,0.0,1.0,-1.0
2025-08-15,Shimla,0.0,1.0,-1.0
2025-08-15,Siliguri,0.0,2.0,-2.0
2025-08-15,Thiruvananthapuram,0.0,1.0,-1.0
2025-08-15,Visakhapatnam,1.0,0.0,1.0
2025-08-15,Warangal,1.0,0.0,1.0
2025-08-16,Agartala,0.0,1.0,-1.0
2025-08-16,Aizawl,1.0,0.0,1.0
2025-08-16,Amritsar,1.0,1.0,0.0
2025-08-16,Bengaluru,1.0,0.0,1.0
2025-08-16,Bhopal,1.0,0.0,1.0
2025-08-16,Bhubaneswar,1.0,1.0,0.0
2025-08-16,Chandigarh,1.0,0.0,1.0
2025-08-16,Chennai,1.0,0.0,1.0
2025-08-16,Gangtok,1.0,1.0,0.0
2025-08-16,Gaya,0.0,1.0,-1.0
2025-08-16,Gurugram,3.0,0.0,3.0
2025-08-16,Haridwar,0.0,1.0,-1.0
2025-08-16,Imphal,1.0,1.0,0.0
2025-08-16,Indore,0.0,2.0,-2.0
2025-08-16,Jaipur,0.0,1.0,-1.0
2025-08-16,Kanpur,1.0,0.0,1.0
2025-08-16,Kohima,0.0,1.0,-1.0
2025-08-16,Kolkata,1.0,0.0,1.0
2025-08-16,Leh,0.0,1.0,-1.0
2025-08-16,Lucknow,0.0,1.0,-1.0
2025-08-16,Mumbai,1.0,0.0,1.0
2025-08-16,Panaji,1.0,2.0,-1.0
2025-08-16,Patna,2.0,1.0,1.0
2025-08-16,Ranchi,1.0,0.0,1.0
2025-08-16,Shimla,1.0,0.0,1.0
2025-08-16,Srinagar,1.0,3.0,-2.0
2025-08-16,Varanasi,0.0,1.0,-1.0
2025-08-16,Visakhapatnam,1.0,1.0,0.0
2025-08-16,Warangal,0.0,1.0,-1.0
2025-08-17,Agartala,0.0,1.0,-1.0
2025-08-17,Ahmedabad,0.0,1.0,-1.0
2025-08-17,Aizawl,0.0,2.0,-2.0
2025-08-17,Amritsar,0.0,1.0,-1.0
2025-08-17,Bhopal,2.0,0.0,2.0
2025-08-17,Cuttack,0.0,2.0,-2.0
2025-08-17,Dehradun,0.0,1.0,-1.0
2025-08-17,Faridabad,1.0,0.0,1.0
2025-08-17,Gurugram,2.0,0.0,2.0
2025-08-17,Haridwar,3.0,0.0,3.0
2025-08-17,Hyderabad,1.0,0.0,1.0
2025-08-17,Indore,0.0,1.0,-1.0
2025-08-17,Itanagar,1.0,0.0,1.0
